Accuracy,Precision,Recall,F1-Score,AUC,Params,CNN
0.8032786885245902,0.8050537374129677,0.8032786885245902,0.8041652334453591,0.9808521902714326,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7983606557377049,0.8055521626488956,0.7983606557377049,0.8019402868171147,0.9822794947594732,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8262295081967214,0.8267307763898389,0.8262295081967214,0.8264800662872794,0.9843718086535878,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7426229508196721,0.7621391158411872,0.7426229508196721,0.7522544748845511,0.9713302875571083,"[mean, 32-64, 512-64, 64-128, mean, 32-512, 64-128, mean, 32-512]",1737707
0.7819672131147541,0.8051273196753157,0.7819672131147541,0.7933782813330823,0.9743015318462779,"[mean, 32-64, 512-64, mean, 32-512, mean, 32-512]",1438571
0.6786885245901639,0.725226200975512,0.6786885245901639,0.7011860355491008,0.950747917226552,"[512-128, 512-256, 256-512, mean, 32-512, mean, 32-512]",5833547
0.1737704918032787,0.21622205450104773,0.1737704918032787,0.19268579928213656,0.6552046492878258,"[256-512, mean, 64-128, mean, 32-512, 64-128, mean, 32-512]",2690251
0.8360655737704918,0.8404847090698494,0.8360655737704918,0.8382693173309698,0.9877133834990592,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7147540983606557,0.7265052591924257,0.7147540983606557,0.7205817728322808,0.9613587745229778,"[mean, 32-64, 512-64, mean, 512-512, 32-512, mean, 32-512]",4489579
0.7918032786885246,0.7955077322022381,0.7918032786885246,0.7936511827336566,0.980605482397205,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7672131147540984,0.7756159666934701,0.7672131147540984,0.7713916581110685,0.9737450954044611,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean, 32-512]",1305771
0.739344262295082,0.7710964997427872,0.739344262295082,0.7548866358604766,0.9728696586938995,"[256-512, mean, mean, 128-256, mean, 128-256]",2963723
0.7639344262295082,0.795909881849648,0.7639344262295082,0.7795944194840139,0.9713321687718356,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7819672131147541,0.8035485505276471,0.7819672131147541,0.7926110040243317,0.9795028218220907,"[mean, 32-64, 64-128, mean, 64-512, mean, 32-512]",1197259
0.11311475409836065,0.0127949475947326,0.11311475409836065,0.022989449286559306,0.5903826928245096,"[512-128, 512-256, 256-512, mean, 512-32, 32-512, mean, 32-512]",7975435
0.5967213114754099,0.623296614194365,0.5967213114754099,0.6097195217128577,0.9314326793872616,"[64-512, mean, 64-128, mean, 32-512, mean, 32-512]",1628107
0.8442622950819673,0.8477231969254501,0.8442622950819673,0.8459892064220672,0.9859916689062082,"[mean, 32-64, 64-128, mean, 512-512, 32-512, mean, 32-512]",4340267
0.7672131147540984,0.7762417754314812,0.7672131147540984,0.7717010378702186,0.9316550658425155,[128-64],660747
0.7147540983606557,0.7286906767197426,0.7147540983606557,0.7216551081334245,0.9499027143241064,"[max, mean, mean, 128-256, 128-128]",825739
0.6934426229508197,0.7191600620636693,0.6934426229508197,0.7060672403490299,0.9535127653856492,"[64-512, mean, 64-128, mean, 32-512, mean, 32-512]",1628107
0.7737704918032787,0.7806697763781741,0.7737704918032787,0.7772048230721497,0.9755995700080624,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8163934426229508,0.8258600852510477,0.8163934426229508,0.8210994790747271,0.9856476753560871,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8262295081967214,0.826008641759142,0.8262295081967214,0.826119060215537,0.9844727223864552,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8245901639344262,0.8289635450542031,0.8245901639344262,0.8267710710527746,0.9861745498521903,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7754098360655738,0.7897904309068631,0.7754098360655738,0.7825340711706307,0.9747777479172265,"[512-128, 256-512, mean, 32-512, mean, 32-512, mean]",3441483
0.8229508196721311,0.8269751365266204,0.8229508196721311,0.8249580702651531,0.9862644450416556,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8,0.8005755028437298,0.8,0.8002876479579788,0.9809963719430261,"[mean, 32-64, 512-64, mean, 32-512, mean, 32-512]",1438571
0.8442622950819673,0.8487959231579469,0.8442622950819673,0.8465230391031938,0.9847852727761355,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.7655737704918033,0.7809198373654648,0.7655737704918033,0.7731706633719275,0.970898683149691,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8262295081967214,0.8304883730220854,0.8262295081967214,0.828353466554404,0.9844990593926364,"[64-512, mean, mean, 32-512, mean, 32-512]",1500043
0.740983606557377,0.744873317923874,0.740983606557377,0.7429233709514625,0.9659363074442355,"[mean, 32-64, 512-64, mean, 512-512, 32-512, mean, 32-512]",4489579
0.8327868852459016,0.832196221341142,0.8327868852459016,0.8324914485225343,0.9846471378661651,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8262295081967214,0.8303583573473983,0.8262295081967214,0.8282887874381891,0.9863293469497448,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.759016393442623,0.7644632900205546,0.759016393442623,0.7617301045875189,0.9730260682612202,"[512-128, 512-256, 256-512, mean, 32-512, mean, 32-512]",5833547
0.8180327868852459,0.822937644470065,0.8180327868852459,0.8204778853725301,0.9810472991131416,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.7475409836065574,0.7522990679727293,0.7475409836065574,0.7499124785292499,0.9651405536146196,"[128-32, 32-128, mean, 32-512, mean, 32-512]",1211307
0.8311475409836065,0.8354383438493718,0.8311475409836065,0.833287418851997,0.9840697393173877,"[64-512, mean, mean, 32-512, mean, 32-512]",1500043
0.8065573770491803,0.8117221157336876,0.8065573770491803,0.8091315047601836,0.9828024724536415,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7655737704918033,0.7753364249245572,0.7655737704918033,0.7704241713693654,0.9732063961300726,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.8245901639344262,0.8280291570232511,0.8245901639344262,0.8263060823186069,0.9820300994356356,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8229508196721311,0.8265440814298142,0.8229508196721311,0.8247435367680169,0.9863175221714593,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7672131147540984,0.8003340634379857,0.7672131147540984,0.7834236802521546,0.9732295081967213,"[512-128, 256-512, mean, 32-512, mean, 32-512, mean]",3441483
0.7934426229508197,0.8065725588844475,0.7934426229508197,0.7999537179233087,0.9787895726955119,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7819672131147541,0.7884770229994279,0.7819672131147541,0.7852086258159275,0.9802872883633432,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8213114754098361,0.8252365244862503,0.8213114754098361,0.8232693216725684,0.9843714055361461,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8147540983606557,0.8180021683649794,0.8147540983606557,0.8163749026421743,0.9836500940607364,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 32-512, mean, 32-512]",2377067
0.8016393442622951,0.8023445555062102,0.8016393442622951,0.8019917948568552,0.9751740123622682,"[128-32, 32-128, mean, 32-512, max]",651019
0.7721311475409836,0.7901541680301687,0.7721311475409836,0.7810386981361075,0.9744173609244828,"[512-128, 256-512, mean, 32-512, mean, 32-512, mean]",3441483
0.7836065573770492,0.7876436140000171,0.7836065573770492,0.7856198994277855,0.974637731792529,"[64-512, mean, mean, 32-512, mean, 32-512]",1500043
0.6377049180327868,0.6643557221724559,0.6377049180327868,0.6507575734503691,0.94589841440473,"[64-512, mean, 64-128, mean, 32-512, mean, 32-512]",1628107
0.7819672131147541,0.7957557565379405,0.7819672131147541,0.7888012321922061,0.9755485084654663,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7688524590163934,0.791404551459606,0.7688524590163934,0.7799655202713717,0.9750988981456598,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7442622950819672,0.7665543443919711,0.7442622950819672,0.7552438605135743,0.9316018543402311,[128-64],660747
0.7754098360655738,0.7958033609221519,0.7754098360655738,0.7854742498549662,0.976647675356087,"[64-512, mean, mean, 32-512, mean, 32-512]",1500043
0.7688524590163934,0.786302333241397,0.7688524590163934,0.7774794965140195,0.9767884977156678,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7540983606557377,0.7692817663701532,0.7540983606557377,0.7616143976285747,0.9692405267401235,"[mean, 32-64, 32-512, 64-128, mean, 32-512, mean, 32-512]",1530059
0.8114754098360656,0.8149176095664511,0.8114754098360656,0.8131928670580465,0.9842332706261757,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7901639344262295,0.7923684149760045,0.7901639344262295,0.7912646392713685,0.982033324375168,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 32-512, mean, 32-512]",2377067
0.7688524590163934,0.7880775346230626,0.7688524590163934,0.7783463005605538,0.9755010749798442,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8032786885245902,0.8163414592187583,0.8032786885245902,0.80975739609459,0.9816448535339962,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7786885245901639,0.7971936483152797,0.7786885245901639,0.7878324363232991,0.9768274657350176,"[mean, 32-64, 512-64, mean, mean, 32-512, mean, 32-512]",1393515
0.7819672131147541,0.7863500936431309,0.7819672131147541,0.7841525290947676,0.9787094866971244,"[512-128, 512-256, 256-512, mean, 32-512, mean, 32-512]",5833547
0.7786885245901639,0.7931212296633834,0.7786885245901639,0.7858386149804909,0.9748978769148079,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7770491803278688,0.7949966529993862,0.7770491803278688,0.7859204667959246,0.9771281913464123,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.760655737704918,0.803445228592099,0.760655737704918,0.7814651818892431,0.9726925557645795,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 32-512, mean, 32-512]",2377067
0.7524590163934426,0.7582660380360932,0.7524590163934426,0.7553513665140634,0.9654314700349369,"[128-32, 32-128, mean, 32-512, mean, 32-512]",1211307
0.7672131147540984,0.7710301505507943,0.7672131147540984,0.7691168968077975,0.9754762160709487,"[256-512, mean, mean, 512-512, 32-512, mean, 32-512]",7420491
0.780327868852459,0.8090524253971804,0.780327868852459,0.7944305805026349,0.9754130610051063,"[512-128, 256-512, mean, 32-512, mean, 32-512, mean]",3441483
0.8,0.8069175808398656,0.8,0.8034439007562542,0.9820577801666217,"[mean, 32-64, 512-64, mean, 32-512, mean, 32-512]",1438571
0.7754098360655738,0.7944888843539413,0.7754098360655738,0.784833425952708,0.9723520558989518,"[mean, 32-64, 64-128, mean, 512-512, 32-512, mean, 32-512]",4340267
0.8098360655737705,0.815381990148188,0.8098360655737705,0.8125995653524634,0.984100779360387,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8327868852459016,0.8400566441572143,0.8327868852459016,0.8364059684260248,0.9844987906476754,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8442622950819673,0.8473332741859881,0.8442622950819673,0.8457949970549521,0.9860991668906207,"[mean, 32-64, 64-128, mean, 512-512, 32-512, mean, 32-512]",4340267
0.819672131147541,0.8228719098293045,0.819672131147541,0.8212689038037686,0.9816507659231388,"[mean, 32-64, 64-128, mean, 512-512, 32-512, mean, 32-512]",4340267
0.7672131147540984,0.819681188325357,0.7672131147540984,0.7925797658736071,0.9700537489922063,"[512-128, 256-512, mean, 32-512, 256-512, mean, 32-512, mean]",6067275
0.8311475409836065,0.8332084639520095,0.8311475409836065,0.8321767264777347,0.9847497984412793,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8245901639344262,0.8307348035936979,0.8245901639344262,0.8276510791766598,0.9817184896533189,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.819672131147541,0.8239344947225231,0.819672131147541,0.8217977861432318,0.9849952969631819,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8163934426229508,0.8189614734340872,0.8163934426229508,0.817675441713228,0.9843460091373286,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8344262295081967,0.8331612926746932,0.8344262295081967,0.8337932813369578,0.9846597688793335,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8213114754098361,0.8245633791325264,0.8213114754098361,0.822934214731117,0.9863210158559528,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8344262295081967,0.8354947089837632,0.8344262295081967,0.8349601274189019,0.9868750335931201,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8295081967213115,0.8355345802966629,0.8295081967213115,0.8325104826933832,0.9850232464391293,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.819672131147541,0.833530533766396,0.819672131147541,0.8265432466193326,0.9808696586938994,"[32-512, mean, mean, 128-256, mean, 128-256]",1873963
0.8213114754098361,0.8244563205535663,0.8213114754098361,0.8228808932896047,0.9822930663800054,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8377049180327869,0.8398892532130777,0.8377049180327869,0.8387956635506989,0.9888817522171459,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8163934426229508,0.8216239419083007,0.8163934426229508,0.8190003412789292,0.980848427841978,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8278688524590164,0.8322635875402606,0.8278688524590164,0.8300604030852862,0.9837144584789036,"[64-512, mean, mean, 32-512, mean, 32-512]",1500043
0.8278688524590164,0.8298761973836728,0.8278688524590164,0.8288713095855946,0.9842222520827735,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 32-512, mean, 32-512]",2377067
0.8278688524590164,0.8318760236946389,0.8278688524590164,0.8298676007607008,0.9848219564633164,"[512-128, 512-256, 256-512, mean, mean, 32-512, mean, 32-512]",5608267
0.8426229508196721,0.8472310945439381,0.8426229508196721,0.8449207395981737,0.9847987100241872,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.8114754098360656,0.8132177946097959,0.8114754098360656,0.8123456679220143,0.9834258263907553,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8360655737704918,0.8407190924860605,0.8360655737704918,0.8383858757587428,0.9854955657081429,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.840983606557377,0.8472147229922963,0.840983606557377,0.8440876652930086,0.9868624025799517,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.840983606557377,0.8445858432053931,0.840983606557377,0.8427808757048144,0.9868900833109379,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.8098360655737705,0.809911344052467,0.8098360655737705,0.8098737030638185,0.9811584251545283,"[mean, 32-64, 512-64, mean, 32-512, mean, 32-512]",1438571
0.8213114754098361,0.8257748487289677,0.8213114754098361,0.8235371145110275,0.9858220908357969,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8377049180327869,0.8398528538250181,0.8377049180327869,0.8387775108262846,0.9869278419779629,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7688524590163934,0.786344408652505,0.7688524590163934,0.7775000641976421,0.9727766729373823,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8459016393442623,0.8465239738058454,0.8459016393442623,0.8462126921534275,0.9867000806234884,"[512-128, 256-512, mean, 32-512, mean, 32-512, mean]",3441483
0.7344262295081967,0.7700481349851802,0.7344262295081967,0.7518154668024913,0.9689059392636387,"[64-512, mean, mean, 32-512, 256-512, mean, 32-512]",4125835
0.8262295081967214,0.8307997822096795,0.8262295081967214,0.8285083425371359,0.9848149690943294,"[512-128, 512-256, 256-512, mean, mean, 32-512, mean, 32-512]",5608267
0.8032786885245902,0.8163939723862176,0.8032786885245902,0.8097832300126655,0.9809465197527546,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.7967213114754098,0.8111757967568133,0.7967213114754098,0.8038835834958895,0.9769338887395862,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7852459016393443,0.8074955106228725,0.7852459016393443,0.7962152995170438,0.9783509809191078,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.8245901639344262,0.8305730491853425,0.8245901639344262,0.8275707934522579,0.9847927976350443,"[512-128, 512-256, 256-512, mean, mean, 32-512, mean, 32-512]",5608267
0.6950819672131148,0.7470742434718703,0.6950819672131148,0.7201408986895174,0.956260951357162,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.819672131147541,0.8194909741522849,0.819672131147541,0.8195815426393603,0.9837696855683955,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.759016393442623,0.7780835480797365,0.759016393442623,0.7684317102707149,0.97022655200215,"[mean, 32-64, 512-64, mean, 512-512, 32-512, mean, 32-512]",4489579
0.7721311475409836,0.781639760821422,0.7721311475409836,0.7768563592464122,0.9766836871808653,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean, 32-512]",1305771
0.8295081967213115,0.8324610027272044,0.8295081967213115,0.8309819766120753,0.9849876377317925,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7836065573770492,0.800991720364567,0.7836065573770492,0.792203769622858,0.9781789841440472,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7573770491803279,0.7609507565510382,0.7573770491803279,0.7591596971255513,0.9712230583176567,"[mean, 32-64, 512-64, mean, 32-512, mean, 32-512]",1438571
0.819672131147541,0.8195706411691107,0.819672131147541,0.8196213830165656,0.9838453372749261,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.719672131147541,0.7713833631728876,0.719672131147541,0.7446310496436682,0.9639419510884171,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 32-512, mean, 32-512]",2377067
0.7836065573770492,0.7929972043239971,0.7836065573770492,0.7882739143277276,0.9773668368718086,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.7377049180327869,0.7503233242851155,0.7377049180327869,0.7439606194269879,0.9695126310131685,"[512-128, 512-256, 256-512, mean, 32-512, mean, 32-512]",5833547
0.7672131147540984,0.7870312808483874,0.7672131147540984,0.7769958471100478,0.9755197527546359,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8360655737704918,0.8430971666890978,0.8360655737704918,0.8395666476249569,0.9848892770760548,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7655737704918033,0.7847152328747252,0.7655737704918033,0.7750263315932484,0.9740685299650632,"[64-512, mean, mean, 32-512, mean, 32-512]",1500043
0.8049180327868852,0.805661335977316,0.8049180327868852,0.805289512860087,0.9705065842515453,"[256-512, mean, mean, 32-512, mean]",1873835
0.8245901639344262,0.8269329041332841,0.8245901639344262,0.8257598724065534,0.985537489922064,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.8344262295081967,0.8365509879111243,0.8344262295081967,0.8354872578240159,0.9858843052942758,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.4426229508196721,0.5239762067512691,0.4426229508196721,0.4798760540498896,0.8835576457941412,"[max, mean, mean, 32-512, mean, 32-512]",739019
0.7688524590163934,0.802596082238453,0.7688524590163934,0.7853619831969856,0.9717847352862133,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.840983606557377,0.8434619304036186,0.840983606557377,0.8422209453022019,0.9869473259876377,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7836065573770492,0.7908043754096945,0.7836065573770492,0.7871890130699885,0.9727836603063693,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7,0.7232838470876943,0.7,0.7114514704812649,0.95936979306638,"[mean, 32-64, 512-64, 512-512, mean, 32-512, mean, 32-512]",4489579
0.8229508196721311,0.8280542093168383,0.8229508196721311,0.8254946270000771,0.9837788228970707,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8229508196721311,0.8306393960492321,0.8229508196721311,0.8267772333576322,0.9848215533458746,"[512-128, 512-256, 256-512, mean, mean, 32-512, mean, 32-512]",5608267
0.7983606557377049,0.8060989193404451,0.7983606557377049,0.8022111268247399,0.9818691212039774,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8114754098360656,0.8156375999688971,0.8114754098360656,0.8135511814164673,0.9806898683149692,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8344262295081967,0.837878021416626,0.8344262295081967,0.8361485630522301,0.984617441547971,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8278688524590164,0.8324264729342535,0.8278688524590164,0.830141407211819,0.9862972319269012,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.819672131147541,0.822239690508047,0.819672131147541,0.8209539033018775,0.9815573770491803,"[mean, 32-64, 64-128, mean, 512-512, 32-512, mean, 32-512]",4340267
0.8245901639344262,0.8424492266198682,0.8245901639344262,0.8334240328345529,0.9844474603601182,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.8,0.8096506096822029,0.8,0.8047963748774566,0.9802558452029024,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.8114754098360656,0.8159904585591523,0.8114754098360656,0.8137266711891589,0.9806159634506851,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.8147540983606557,0.8228022791188775,0.8147540983606557,0.8187584113402194,0.9829565976887933,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8,0.8017598280496492,0.8,0.8008789472772792,0.9797538296156948,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8360655737704918,0.840437947132253,0.8360655737704918,0.838246058808466,0.9865552270894921,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.8213114754098361,0.825804715609317,0.8213114754098361,0.8235519668564797,0.9823718086535878,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8016393442622951,0.8103509842530903,0.8016393442622951,0.805971624205998,0.9824068798710024,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7918032786885246,0.8179105727273962,0.7918032786885246,0.8046452139178704,0.9785396398817522,"[512-128, 256-512, mean, mean, mean, 32-512, mean, 32-512]",3396427
0.8098360655737705,0.813348641323449,0.8098360655737705,0.8115885528372729,0.9841010481053479,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8180327868852459,0.8322011267068883,0.8180327868852459,0.8250561345539449,0.985865627519484,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.8,0.807439402953628,0.8,0.8037024862971298,0.9819446385380273,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8377049180327869,0.8425762507254533,0.8377049180327869,0.8401335230959718,0.9871827465735018,"[mean, 32-64, 512-64, 64-128, mean, 32-512, mean, 32-512]",1609643
0.8147540983606557,0.8244444374309909,0.8147540983606557,0.8195706250349228,0.9834165546895994,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7819672131147541,0.7888428420772515,0.7819672131147541,0.785389979858858,0.9784289169578072,"[512-128, 512-256, 256-512, mean, 32-512, mean, 32-512]",5833547
0.8262295081967214,0.8289621149452947,0.8262295081967214,0.8275935558987529,0.986134103735555,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8180327868852459,0.8236259802866603,0.8180327868852459,0.8208198554754068,0.9842601451222789,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.7311475409836066,0.7689472581538079,0.7311475409836066,0.7495711567942609,0.9637003493684493,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7573770491803279,0.7686494276106762,0.7573770491803279,0.7629716052661266,0.9714756785810265,"[max, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.8065573770491803,0.815200158279452,0.8065573770491803,0.8108557378137475,0.981201827465735,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.780327868852459,0.786511080265496,0.780327868852459,0.7834072741655037,0.9747944101048106,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8016393442622951,0.8079183960095139,0.8016393442622951,0.8047666225197246,0.9827519484009674,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.6065573770491803,0.6693282797125353,0.6065573770491803,0.6363987298951154,0.9261459285138405,"[256-512, mean, 64-128, mean, 32-512, 64-128, mean, 32-512]",2690251
0.7950819672131147,0.7982817222279991,0.7950819672131147,0.7966786318846478,0.9773966675624831,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7901639344262295,0.7972770337466196,0.7901639344262295,0.7937045476884873,0.9789879064767536,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.7655737704918033,0.7774198929643228,0.7655737704918033,0.771451358236837,0.9743329750067187,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.8032786885245902,0.8248704022302105,0.8032786885245902,0.8139313760253452,0.9799352324643913,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.4901639344262295,0.5403818587331641,0.4901639344262295,0.5140493507952995,0.8871036011824778,"[256-512, mean, mean, 128-256, mean]",2306187
0.6573770491803279,0.7582277531967057,0.6573770491803279,0.7042099916108153,0.951126310131685,"[512-128, 256-512, mean, mean, mean, 32-512, mean, 32-512]",3396427
0.7885245901639344,0.8008730599247706,0.7885245901639344,0.7946508557065893,0.9792110991668906,"[mean, 128-128, 512-64, 64-128, mean, 32-512, mean, 32-512]",2064523
0.7704918032786885,0.7869146514959284,0.7704918032786885,0.778616637935101,0.9715409836065573,"[mean, 32-64, 64-128, mean, 512-512, 32-512, mean, 32-512]",4340267
0.5295081967213114,0.560879922697942,0.5295081967213114,0.5447427593087762,0.9096589626444505,"[256-512, mean, 64-128, mean, 32-512, mean, 32-512]",2562187
0.7459016393442623,0.7858130353549468,0.7459016393442623,0.7653373581531415,0.9704634506852997,"[512-128, 512-256, 32-256, 256-512, mean, 32-512, mean, 32-512]",6048235
0.7262295081967213,0.7468301647232555,0.7262295081967213,0.7363857869495964,0.9623028755710831,"[mean, 32-64, 512-64, mean, 32-512, mean, 32-512]",1438571
0.7360655737704918,0.7771336564593029,0.7360655737704918,0.7560423231925777,0.9628134909970437,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.759016393442623,0.7884363995551259,0.759016393442623,0.7734467315024441,0.9683171190540176,"[512-128, 256-512, mean, mean, mean, 32-512, mean, 32-512]",3396427
0.8245901639344262,0.826275617176677,0.8245901639344262,0.825432030172877,0.9846664875033593,"[32-256, mean, mean, 32-512, mean, 32-512]",1057131
